tree,run,subrun,det,key,tier,reason,gas,resist_V,drift_V,feu_x,feu_y,det_z,n_dec_files,dec_mb,has_hits,has_m3v2,has_m3v1,bundle,eos_run_dir
det_1,mx17_det0_He_HV_Scan_4-1-26,resist_460V_drift_800V,mx17_1,c26__mx17_det0_He_HV_Scan_4-1-26__resist_460V_drift_800V__mx17_1,C,pre-June run,Helium/Ethane 96.5/3.5,460,800,3,4,702,2,828,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_0_old/mx17_det0_He_HV_Scan_4-1-26
det_1,mx17_det0_He_HV_Scan_4-1-26,resist_470V_drift_800V,mx17_1,c26__mx17_det0_He_HV_Scan_4-1-26__resist_470V_drift_800V__mx17_1,C,pre-June run,Helium/Ethane 96.5/3.5,470,800,3,4,702,2,833,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_0_old/mx17_det0_He_HV_Scan_4-1-26
det_1,mx17_det0_He_HV_Scan_4-1-26,resist_480V_drift_800V,mx17_1,c26__mx17_det0_He_HV_Scan_4-1-26__resist_480V_drift_800V__mx17_1,C,pre-June run,Helium/Ethane 96.5/3.5,480,800,3,4,702,2,814,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_0_old/mx17_det0_He_HV_Scan_4-1-26
det_1,mx17_det0_He_HV_Scan_4-1-26,resist_485V_drift_800V,mx17_1,c26__mx17_det0_He_HV_Scan_4-1-26__resist_485V_drift_800V__mx17_1,C,pre-June run,Helium/Ethane 96.5/3.5,485,800,3,4,702,2,823,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_0_old/mx17_det0_He_HV_Scan_4-1-26
det_1,mx17_det0_He_HV_Scan_4-1-26,resist_490V_drift_800V,mx17_1,c26__mx17_det0_He_HV_Scan_4-1-26__resist_490V_drift_800V__mx17_1,C,pre-June run,Helium/Ethane 96.5/3.5,490,800,3,4,702,2,820,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_0_old/mx17_det0_He_HV_Scan_4-1-26
det_1,mx17_det0_He_HV_Scan_4-1-26,resist_495V_drift_800V,mx17_1,c26__mx17_det0_He_HV_Scan_4-1-26__resist_495V_drift_800V__mx17_1,C,pre-June run,Helium/Ethane 96.5/3.5,495,800,3,4,702,2,829,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_0_old/mx17_det0_He_HV_Scan_4-1-26
det_1,mx17_det0_He_HV_Scan_4-1-26,resist_500V_drift_800V,mx17_1,c26__mx17_det0_He_HV_Scan_4-1-26__resist_500V_drift_800V__mx17_1,C,pre-June run,Helium/Ethane 96.5/3.5,500,800,3,4,702,2,839,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_0_old/mx17_det0_He_HV_Scan_4-1-26
det_1,mx17_det0_He_HV_Scan_4-1-26,resist_505V_drift_800V,mx17_1,c26__mx17_det0_He_HV_Scan_4-1-26__resist_505V_drift_800V__mx17_1,C,pre-June run,Helium/Ethane 96.5/3.5,505,800,3,4,702,4,1680,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_0_old/mx17_det0_He_HV_Scan_4-1-26
det_1,mx17_det0_He_HV_Scan_4-1-26,resist_510V_drift_800V,mx17_1,c26__mx17_det0_He_HV_Scan_4-1-26__resist_510V_drift_800V__mx17_1,C,pre-June run,Helium/Ethane 96.5/3.5,510,800,3,4,702,2,843,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_0_old/mx17_det0_He_HV_Scan_4-1-26
det_1,mx17_det0_He_HV_Scan_4-1-26,resist_515V_drift_800V,mx17_1,c26__mx17_det0_He_HV_Scan_4-1-26__resist_515V_drift_800V__mx17_1,C,pre-June run,Helium/Ethane 96.5/3.5,515,800,3,4,702,2,828,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_0_old/mx17_det0_He_HV_Scan_4-1-26
det_1,mx17_det0_He_HV_Scan_4-1-26,resist_520V_drift_800V,mx17_1,c26__mx17_det0_He_HV_Scan_4-1-26__resist_520V_drift_800V__mx17_1,C,pre-June run,Helium/Ethane 96.5/3.5,520,800,3,4,702,2,824,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_0_old/mx17_det0_He_HV_Scan_4-1-26
det_1,mx17_det0_He_HV_Scan_4-1-26,resist_525V_drift_800V,mx17_1,c26__mx17_det0_He_HV_Scan_4-1-26__resist_525V_drift_800V__mx17_1,C,pre-June run,Helium/Ethane 96.5/3.5,525,800,3,4,702,2,825,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_0_old/mx17_det0_He_HV_Scan_4-1-26
det_1,mx17_det1_1-27-26,resist_scan_440V,?,,C,no run_config.json,,,,,,,2,0,0,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_0_old/mx17_det1_1-27-26
det_1,mx17_det1_1-27-26,resist_scan_450V,?,,C,no run_config.json,,,,,,,2,0,0,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_0_old/mx17_det1_1-27-26
det_1,mx17_det1_1-27-26,resist_scan_460V,?,,C,no run_config.json,,,,,,,2,0,0,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_0_old/mx17_det1_1-27-26
det_1,mx17_det1_1-27-26,resist_scan_470V,?,,C,no run_config.json,,,,,,,2,0,0,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_0_old/mx17_det1_1-27-26
det_1,mx17_det1_1-27-26,resist_scan_480V,?,,C,no run_config.json,,,,,,,2,0,0,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_0_old/mx17_det1_1-27-26
det_1,mx17_det1_daytime_run_1-28-26,overnight_run,mx17_1,c26__mx17_det1_daytime_run_1-28-26__overnight_run__mx17_1,C,pre-June run,Ar/Iso 95/5,465,600,4,6,411,10,3387,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_0_old/mx17_det1_daytime_run_1-28-26
det_3,mx17_det3_ArIso_Test_6-16-26,run,mx17_1,c26__mx17_det3_ArIso_Test_6-16-26__run__mx17_1,C,no frozen bundle for this detector,Ar/Iso 95/5,500,900,7,8,702,4,314,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_3_old/mx17_det3_ArIso_Test_6-16-26
det_3,mx17_det3_HV_Scan_5-5-26,resist_460V_drift_900V,mx17_1,c26__mx17_det3_HV_Scan_5-5-26__resist_460V_drift_900V__mx17_1,C,pre-June run,Ar/Iso 95/5,460,900,3,4,232,2,298,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_3_old/mx17_det3_HV_Scan_5-5-26
det_3,mx17_det3_HV_Scan_5-5-26,resist_470V_drift_900V,mx17_1,c26__mx17_det3_HV_Scan_5-5-26__resist_470V_drift_900V__mx17_1,C,pre-June run,Ar/Iso 95/5,470,900,3,4,232,4,1282,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_3_old/mx17_det3_HV_Scan_5-5-26
det_3,mx17_det3_HV_Scan_5-5-26,resist_480V_drift_900V,mx17_1,c26__mx17_det3_HV_Scan_5-5-26__resist_480V_drift_900V__mx17_1,C,pre-June run,Ar/Iso 95/5,480,900,3,4,232,4,1280,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_3_old/mx17_det3_HV_Scan_5-5-26
det_3,mx17_det3_HV_Scan_5-5-26,resist_490V_drift_900V,mx17_1,c26__mx17_det3_HV_Scan_5-5-26__resist_490V_drift_900V__mx17_1,C,pre-June run,Ar/Iso 95/5,490,900,3,4,232,4,1267,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_3_old/mx17_det3_HV_Scan_5-5-26
det_3,mx17_det3_HV_Scan_5-5-26,resist_500V_drift_900V,mx17_1,c26__mx17_det3_HV_Scan_5-5-26__resist_500V_drift_900V__mx17_1,C,pre-June run,Ar/Iso 95/5,500,900,3,4,232,4,1281,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_3_old/mx17_det3_HV_Scan_5-5-26
det_3,mx17_det3_HV_Scan_5-5-26,resist_510V_drift_900V,mx17_1,c26__mx17_det3_HV_Scan_5-5-26__resist_510V_drift_900V__mx17_1,C,pre-June run,Ar/Iso 95/5,510,900,3,4,232,4,1277,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_3_old/mx17_det3_HV_Scan_5-5-26
det_3,mx17_det3_HV_Scan_5-5-26,resist_520V_drift_900V,mx17_1,c26__mx17_det3_HV_Scan_5-5-26__resist_520V_drift_900V__mx17_1,C,pre-June run,Ar/Iso 95/5,520,900,3,4,232,4,1312,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_3_old/mx17_det3_HV_Scan_5-5-26
det_3,mx17_det3_HV_Scan_5-5-26,resist_530V_drift_900V,mx17_1,c26__mx17_det3_HV_Scan_5-5-26__resist_530V_drift_900V__mx17_1,C,pre-June run,Ar/Iso 95/5,530,900,3,4,232,4,1322,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_3_old/mx17_det3_HV_Scan_5-5-26
det_3,mx17_det3_long_run_5-6-26,long_run,mx17_1,c26__mx17_det3_long_run_5-6-26__long_run__mx17_1,C,pre-June run,Ar/Iso 95/5,510,900,3,4,232,10,4640,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_3_old/mx17_det3_long_run_5-6-26
det_3,mx17_det3_test_6-22-26,short_run,mx17_3,c26__mx17_det3_test_6-22-26__short_run__mx17_3,C,resist 500 V != bundle 490 V,Ar/Iso 95/5,500,1000,3,4,232,4,835,1,0,1,calib_bundle_lp2_t0p,/eos/experiment/ntof/data/x17/cosmic_bench/june_tests/mx17_det3_test_6-22-26
det_3,zs_compression_scan_4_6-6-26,initial_run,mx17_1,c26__zs_compression_scan_4_6-6-26__initial_run__mx17_1,C,no frozen bundle for this detector,Ar/Iso 95/5,500,900,3,4,232,14,6575,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_3_old/zs_compression_scan_4_6-6-26
det_4,mx17_det4_ArIso_HV_Scan_5-7-26,resist_440V_drift_900V,mx17_1,c26__mx17_det4_ArIso_HV_Scan_5-7-26__resist_440V_drift_900V__mx17_1,C,pre-June run,Ar/CF4 90/10,440,900,3,4,232,2,619,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_4_old/mx17_det4_ArIso_HV_Scan_5-7-26
det_4,mx17_det4_ArIso_HV_Scan_5-7-26,resist_450V_drift_900V,mx17_1,c26__mx17_det4_ArIso_HV_Scan_5-7-26__resist_450V_drift_900V__mx17_1,C,pre-June run,Ar/CF4 90/10,450,900,3,4,232,2,615,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_4_old/mx17_det4_ArIso_HV_Scan_5-7-26
det_4,mx17_det4_ArIso_HV_Scan_5-7-26,resist_460V_drift_900V,mx17_1,c26__mx17_det4_ArIso_HV_Scan_5-7-26__resist_460V_drift_900V__mx17_1,C,pre-June run,Ar/CF4 90/10,460,900,3,4,232,2,619,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_4_old/mx17_det4_ArIso_HV_Scan_5-7-26
det_4,mx17_det4_ArIso_HV_Scan_5-7-26,resist_470V_drift_900V,mx17_1,c26__mx17_det4_ArIso_HV_Scan_5-7-26__resist_470V_drift_900V__mx17_1,C,pre-June run,Ar/CF4 90/10,470,900,3,4,232,2,613,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_4_old/mx17_det4_ArIso_HV_Scan_5-7-26
det_4,mx17_det4_ArIso_HV_Scan_5-7-26,resist_480V_drift_900V,mx17_1,c26__mx17_det4_ArIso_HV_Scan_5-7-26__resist_480V_drift_900V__mx17_1,C,pre-June run,Ar/CF4 90/10,480,900,3,4,232,2,626,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_4_old/mx17_det4_ArIso_HV_Scan_5-7-26
det_4,mx17_det4_ArIso_HV_Scan_5-7-26,resist_490V_drift_900V,mx17_1,c26__mx17_det4_ArIso_HV_Scan_5-7-26__resist_490V_drift_900V__mx17_1,C,pre-June run,Ar/CF4 90/10,490,900,3,4,232,2,617,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_4_old/mx17_det4_ArIso_HV_Scan_5-7-26
det_4,mx17_det4_ArIso_HV_Scan_5-7-26,resist_500V_drift_900V,mx17_1,c26__mx17_det4_ArIso_HV_Scan_5-7-26__resist_500V_drift_900V__mx17_1,C,pre-June run,Ar/CF4 90/10,500,900,3,4,232,2,629,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_4_old/mx17_det4_ArIso_HV_Scan_5-7-26
det_4,mx17_det4_ArIso_HV_Scan_5-7-26,resist_510V_drift_900V,mx17_1,c26__mx17_det4_ArIso_HV_Scan_5-7-26__resist_510V_drift_900V__mx17_1,C,pre-June run,Ar/CF4 90/10,510,900,3,4,232,12,5427,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_4_old/mx17_det4_ArIso_HV_Scan_5-7-26
det_4,mx17_det4_ArIso_HV_Scan_5-7-26,resist_520V_drift_900V,mx17_1,c26__mx17_det4_ArIso_HV_Scan_5-7-26__resist_520V_drift_900V__mx17_1,C,pre-June run,Ar/CF4 90/10,520,900,3,4,232,2,635,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_4_old/mx17_det4_ArIso_HV_Scan_5-7-26
det_4,mx17_det4_ArIso_HV_Scan_5-7-26,resist_530V_drift_900V,mx17_1,c26__mx17_det4_ArIso_HV_Scan_5-7-26__resist_530V_drift_900V__mx17_1,C,pre-June run,Ar/CF4 90/10,530,900,3,4,232,2,630,1,0,1,,/eos/experiment/ntof/data/x17/cosmic_bench/det_4_old/mx17_det4_ArIso_HV_Scan_5-7-26
