run,subrun,det,resist_v,drift_v,n_samples,t_start,t_end,i_median_ua,i_mean_ua,di_ua,di_err_ua,frac_elevated,n_pulses,pulse_rate_hz,q_per_pulse_nc,q_err_nc,q_per_channel_pc,leak_ok,notes
run_58,sngPS_dr700_r565_003,A,564.75,699.75,613,1784500241.0,1784500863.0,2.4760000705718994,2.5934388275831015,0.1174387570112021,0.007853415692410992,0.36541598694942906,216,0.34726688102893893,338.18012435633193,22.614928521664982,330.2540276917304,False,
run_58,sngPS_dr700_r565_003,B,564.75,699.75,613,1784500241.0,1784500863.0,4.956999778747559,5.017859694619358,0.06085991587179951,0.005163094359372861,0.43882544861337686,216,0.34726688102893893,175.2540170012004,14.867799497823702,171.14650097773477,False,
run_58,sngPS_dr700_r565_003,C,564.5,699.75,613,1784500241.0,1784500863.0,1.8140000104904175,1.9684893979917342,0.1544893875013167,0.009992961724238972,0.4094616639477977,216,0.34726688102893893,444.8722177121249,28.776028668873337,434.44552510949694,False,
run_58,sngPS_dr700_r565_003,D,554.5,700.0,613,1784500241.0,1784500863.0,4.591000080108643,4.6166101120424505,0.025610031933807953,0.009475406041184842,0.4600326264274062,216,0.34726688102893893,73.74740677235438,27.28565998896746,72.01895192612733,False,
run_58,sngPS_dr700_r570_002,A,569.75,699.75,613,1784499608.0,1784500230.0,2.5399999618530273,2.6705350772786103,0.13053511542558294,0.009988103084108685,0.35889070146818924,216,0.34726688102893893,375.8927860866323,28.762037584794452,367.0827989127269,False,
run_58,sngPS_dr700_r570_002,B,569.75,699.75,613,1784499608.0,1784500230.0,5.10099983215332,5.167371945902341,0.0663721137490203,0.005863101647126527,0.4371941272430669,216,0.34726688102893893,191.12710533282694,16.883561224595827,186.6475638015888,False,
run_58,sngPS_dr700_r570_002,C,569.5,699.75,613,1784499608.0,1784500230.0,2.1989998817443848,2.3224241476852394,0.12342426594085465,0.01127806602111372,0.4453507340946166,216,0.34726688102893893,355.41617321857217,32.47665307931821,347.0861066587619,False,
run_58,sngPS_dr700_r570_002,D,559.5,700.0,613,1784499608.0,1784500230.0,5.747000217437744,5.835546498197521,0.08854628075977722,0.009754037359434687,0.4698205546492659,216,0.34726688102893893,254.98049366935842,28.088014988742476,249.00438834898284,False,
run_58,sngPS_dr700_r575_001,A,574.75,699.75,612,1784498976.0,1784499597.0,2.6085000038146973,2.7897663350198783,0.18126633120518099,0.012261803566785134,0.38562091503267976,216,0.34782608695652173,521.1407022148953,35.25268525450726,508.92646700673373,False,
run_58,sngPS_dr700_r575_001,B,574.75,699.75,612,1784498976.0,1784499597.0,5.368499994277954,5.471075154597463,0.10257516031950864,0.007948631877168695,0.4150326797385621,216,0.34782608695652173,294.90358591858734,22.852316646859997,287.99178312362045,False,
run_58,sngPS_dr700_r575_001,C,574.5,699.75,612,1784498976.0,1784499597.0,2.0635000467300415,2.280031045083127,0.21653099835308565,0.013520259610497153,0.4591503267973856,216,0.34782608695652173,622.5266202651213,38.87074638017931,607.9361526026576,False,
run_58,sngPS_dr700_r575_001,D,564.5,700.0,612,1784498976.0,1784499597.0,6.788500070571899,6.8469885634441,0.05848849287220048,0.008820854331579297,0.47058823529411764,216,0.34782608695652173,168.15441700757637,25.359956203290473,164.2132978589613,False,
run_58,sngPS_dr700_r580_000,A,579.75,699.75,604,1784498347.0,1784498965.0,2.7725000381469727,2.995094370368301,0.22259433222132818,0.015598120293660412,0.3890728476821192,215,0.3478964401294498,639.8292898268876,44.83552716968435,624.8332908465699,False,
run_58,sngPS_dr700_r580_000,B,579.75,699.75,604,1784498347.0,1784498965.0,5.697999954223633,5.832074500867073,0.13407454664343987,0.009918659122213631,0.423841059602649,215,0.3478964401294498,385.38637128207375,28.510378314083834,376.3538782051501,False,
run_58,sngPS_dr700_r580_000,C,579.5,699.75,604,1784498347.0,1784498965.0,2.3734999895095825,2.4373013272585458,0.06380133774896324,0.020493765096449,0.4519867549668874,215,0.3478964401294498,183.39175222725245,58.907659672583634,179.09350803442624,False,
run_58,sngPS_dr700_r580_000,D,569.5,700.0,559,1784498347.0,1784498965.0,7.611999988555908,7.642067976629158,0.03006798807324973,0.0069692809013816035,0.4561717352415027,215,0.3478964401294498,86.42798432217829,20.032630683971306,84.40232843962724,False,
run_61,sngPS_dr200_r515_059,A,514.75,199.5,613,1784600520.0,1784601142.0,1.5390000343322754,1.551662310884983,0.012662276552707574,0.0011328727423705585,0.21533442088091354,197,0.3167202572347267,39.979370638498025,3.576887541900951,39.04235413915823,False,
run_61,sngPS_dr200_r515_059,B,514.75,199.5,613,1784600520.0,1784601142.0,4.000999927520752,4.001401296836517,0.00040136931576473245,0.0010523757693724804,0.20880913539967375,197,0.3167202572347267,1.267267585815551,3.322729586546613,1.237566001772999,False,
run_61,sngPS_dr200_r515_059,C,514.5,199.75,613,1784600520.0,1784601142.0,0.009999999776482582,0.025924959150104985,0.015924959373622403,0.0012676808467470334,0.2300163132137031,197,0.3167202572347267,50.28083619488901,4.002525313079466,49.1023790965713,True,
run_61,sngPS_dr200_r515_059,D,504.5,200.0,613,1784600520.0,1784601142.0,0.8759999871253967,0.9232185965261102,0.04721860940071343,0.0025298725578101456,0.41435562805872755,197,0.3167202572347267,149.08616775250636,7.987719446486856,145.591960695807,False,
run_61,sngPS_dr200_r520_054,A,519.75,199.5,614,1784597344.0,1784597966.0,1.5670000314712524,1.5770700360354073,0.010070004564154855,0.0010991686256492498,0.23127035830618892,196,0.31511254019292606,31.956851218899587,3.4881779854787416,31.20786251845663,False,
run_61,sngPS_dr200_r520_054,B,519.75,199.5,614,1784597344.0,1784597966.0,4.068999767303467,4.06392019152253,-0.005079575780936985,0.0015123676722618724,0.30130293159609123,196,0.31511254019292606,-16.119878243585738,4.7994525109534925,-15.742068597251697,False,
run_61,sngPS_dr200_r520_054,C,519.5,199.75,614,1784597344.0,1784597966.0,0.00800000037997961,0.026677524565540085,0.018677524185560474,0.0012526835011075095,0.25732899022801303,196,0.31511254019292606,59.2725512419317,3.9753527433105655,57.88335082219893,True,
run_61,sngPS_dr200_r520_054,D,509.5,200.0,614,1784597344.0,1784597966.0,0.9665000140666962,1.0198811082964223,0.053381094229726145,0.0030968263262762595,0.3941368078175896,196,0.31511254019292606,169.40326842290645,9.827683545631803,165.4328793192446,False,
run_61,sngPS_dr200_r525_058,A,524.75,199.5,614,1784599886.0,1784600509.0,1.6360000371932983,1.6549657959891453,0.018965758795846943,0.0016197324457952417,0.28175895765472314,196,0.3146067415730337,60.284019029656356,5.148435274134875,58.87111233364879,False,
run_61,sngPS_dr200_r525_058,B,524.75,199.5,614,1784599886.0,1784600509.0,4.179999828338623,4.184254077824397,0.004254249485773798,0.0012759481573365408,0.3338762214983713,196,0.3146067415730337,13.522435865495286,4.05569235724829,13.20550377489774,False,
run_61,sngPS_dr200_r525_058,C,524.5,199.75,614,1784599886.0,1784600509.0,0.010999999940395355,0.03369706831887631,0.022697068378480956,0.0017736261544965748,0.2703583061889251,196,0.3146067415730337,72.14425306017161,5.637597419649827,70.45337212907384,True,
run_61,sngPS_dr200_r525_058,D,514.5,200.0,614,1784599886.0,1784600509.0,1.1579999923706055,1.1927801284223116,0.034780136051706156,0.004387802839295749,0.3697068403908795,196,0.3146067415730337,110.55114673578029,13.946944739190059,107.96010423416044,False,
run_61,sngPS_dr200_r530_053,A,529.75,199.5,615,1784596710.0,1784597333.0,1.6150000095367432,1.626195122943661,0.011195113406917923,0.0022264772988049614,0.26504065040650404,180,0.28892455858747995,38.74753140283258,7.706085317530505,37.83938613557869,False,
run_61,sngPS_dr200_r530_053,B,529.75,199.5,615,1784596710.0,1784597333.0,4.283999919891357,4.284396749589502,0.00039682969814425206,0.001374064632082115,0.16910569105691056,180,0.28892455858747995,1.373471677465939,4.755790365484208,1.341280935025331,False,
run_61,sngPS_dr200_r530_053,C,529.5,199.75,615,1784596710.0,1784597333.0,0.008999999612569809,0.03580487816314387,0.026804878550574063,0.002107551911580261,0.25040650406504067,180,0.28892455858747995,92.77466298337578,7.294471338413903,90.6002568197029,True,
run_61,sngPS_dr200_r530_053,D,519.5,200.0,615,1784596710.0,1784597333.0,1.152999997138977,1.2412390226271095,0.08823902548813245,0.005002654389615788,0.424390243902439,180,0.28892455858747995,305.40507155059174,17.314742692947977,298.24714018612474,False,
run_61,sngPS_dr200_r535_057,A,534.75,199.5,612,1784599254.0,1784599875.0,1.7610000371932983,1.7760964049622903,0.015096367768991925,0.0023678765912200582,0.29411764705882354,198,0.3188405797101449,47.347698911838314,7.426522036099273,46.2379872185921,False,
run_61,sngPS_dr200_r535_057,B,534.75,199.5,612,1784599254.0,1784599875.0,4.324999809265137,4.3243496741344725,-0.0006501351306642533,0.0010710413791674856,0.29248366013071897,198,0.3188405797101449,-2.039060182537886,3.3591752346616595,-1.991269709509654,False,
run_61,sngPS_dr200_r535_057,C,534.5,199.75,612,1784599254.0,1784599875.0,0.03400000184774399,0.05841993481937333,0.024419932971629345,0.002465253022814226,0.27450980392156865,198,0.3188405797101449,76.58978977465567,7.731929935190071,74.79471657681218,True,
run_61,sngPS_dr200_r535_057,D,524.5,200.0,612,1784599254.0,1784599875.0,1.5140000581741333,1.5895816979844586,0.07558163981032529,0.006394678107511799,0.41013071895424835,198,0.3188405797101449,237.0515066778384,20.05603588265064,231.49561199007655,False,
run_61,sngPS_dr200_r540_052,A,539.75,199.5,613,1784596076.0,1784596699.0,1.715999960899353,1.7501223458745934,0.03412238497524034,0.0024693232207754793,0.3278955954323002,198,0.31781701444622795,107.36487797765015,7.76963821486426,104.84851365004897,False,
run_61,sngPS_dr200_r540_052,B,539.75,199.5,613,1784596076.0,1784596699.0,4.434000015258789,4.429435558848047,-0.0045644564107423236,0.0013389685433085109,0.26916802610114193,198,0.31781701444622795,-14.361900726729633,4.213017184248496,-14.025293678446907,False,
run_61,sngPS_dr200_r540_052,C,539.5,199.75,613,1784596076.0,1784596699.0,0.014000000432133675,0.05831484495681904,0.044314844524685364,0.002893543519083917,0.35073409461663946,198,0.31781701444622795,139.43509161049988,9.104432385804445,136.1670816508788,True,
run_61,sngPS_dr200_r540_052,D,529.5,200.0,613,1784596076.0,1784596699.0,1.7799999713897705,1.7840603601679716,0.0040603887782011405,0.007871842361157129,0.4159869494290375,198,0.31781701444622795,12.775869741511666,24.768473691923692,12.476435294444986,False,
run_61,sngPS_dr200_r545_056,A,544.75,199.5,623,1784598611.0,1784599243.0,1.8819999694824219,1.9245457434922122,0.042545774009790316,0.003201403005153057,0.3723916532905297,201,0.3180379746835443,133.7757670357586,10.066102981376776,130.64039749585802,False,
run_61,sngPS_dr200_r545_056,B,544.75,199.5,623,1784598611.0,1784599243.0,4.4730000495910645,4.475881232878561,0.002881183287496647,0.0012870965634028133,0.31942215088282505,201,0.3180379746835443,9.059242973621298,4.046990189405861,8.846916966427049,False,
run_61,sngPS_dr200_r545_056,C,544.5,199.75,623,1784598611.0,1784599243.0,0.054999999701976776,0.10653290514913455,0.05153290544715777,0.0035707036265837915,0.3467094703049759,201,0.3180379746835443,162.03381215225727,11.22728702488038,158.23614467993875,True,
run_61,sngPS_dr200_r545_056,D,534.5,200.0,623,1784598611.0,1784599243.0,1.996000051498413,2.104841095295228,0.10884104379681503,0.007915237577568327,0.4012841091492777,201,0.3180379746835443,342.2265655700851,24.887712184194942,334.2056304395362,False,
run_61,sngPS_dr200_r550_051,A,549.75,199.5,614,1784595443.0,1784596065.0,1.8079999685287476,1.8620895745311576,0.054089606002410084,0.004049449149448481,0.3566775244299674,200,0.3215434083601286,168.21867466749535,12.593786854784774,164.27604947997594,False,
run_61,sngPS_dr200_r550_051,B,549.5,199.5,614,1784595443.0,1784596065.0,4.534999847412109,4.538920199832233,0.00392035242012323,0.004065698242783588,0.4250814332247557,200,0.3215434083601286,12.192296026583243,12.644321535056957,11.906539088460198,False,
run_61,sngPS_dr200_r550_051,C,549.25,199.75,614,1784595443.0,1784596065.0,0.032999999821186066,0.09750162878647106,0.064501628965285,0.004935088966351604,0.33713355048859933,200,0.3215434083601286,200.60006608203634,15.348126685353485,195.8985020332386,True,
run_61,sngPS_dr200_r550_051,D,539.5,200.0,614,1784595443.0,1784596065.0,2.058000087738037,2.1571840443906254,0.09918395665258828,0.008367578466209039,0.4381107491856677,200,0.3215434083601286,308.4621051895495,26.02316902991011,301.23252459916944,False,
run_61,sngPS_dr200_r555_055,A,554.75,199.5,607,1784597977.0,1784598600.0,1.937000036239624,1.9992668852578277,0.062266849018203674,0.004937162273308074,0.38220757825370677,199,0.31942215088282505,194.93591426301953,15.456543197341356,190.36710377248,False,
run_61,sngPS_dr200_r555_055,B,554.75,199.5,607,1784597977.0,1784598600.0,4.60699987411499,4.617840205228702,0.010840331113711521,0.0019086851782152612,0.30642504118616143,199,0.31942215088282505,33.93731800925767,5.97543148757843,33.141912118415696,False,
run_61,sngPS_dr200_r555_055,C,554.5,199.75,607,1784597977.0,1784598600.0,0.10000000149011612,0.20799670526159458,0.10799670377147846,0.019504989287586864,0.4876441515650741,199,0.31942215088282505,338.1002334152315,61.06335842294782,330.176009194562,True,
run_61,sngPS_dr200_r555_055,D,544.5,200.0,607,1784597977.0,1784598600.0,2.802999973297119,2.9163294863661586,0.11332951306903949,0.009319659123836407,0.4316309719934102,199,0.31942215088282505,354.79541026136485,29.17662127713609,346.4798928333641,False,
run_61,sngPS_dr200_r560_050,A,559.75,199.5,612,1784594803.0,1784595432.0,2.0000000596046448,2.0721813726658915,0.07218131306124675,0.006271557154439719,0.4199346405228758,200,0.3179650238473768,227.01022957762103,19.724047250712914,221.68967732189554,False,
run_61,sngPS_dr200_r560_050,B,559.75,199.5,612,1784594803.0,1784595432.0,4.697000026702881,4.705893800149556,0.00889377344667519,0.0024054183937789963,0.33986928104575165,200,0.3179650238473768,27.97091748979347,7.565040848434943,27.315349111126437,False,
run_61,sngPS_dr200_r560_050,C,559.5,199.75,612,1784594803.0,1784595432.0,0.23600000143051147,0.2927941178136012,0.05679411638308973,0.006762826402172323,0.4526143790849673,200,0.3179650238473768,178.6174960248172,21.269089034831957,174.43114846173555,True,
run_61,sngPS_dr200_r560_050,D,549.5,200.0,611,1784594803.0,1784595432.0,2.8959999084472656,3.034698853125939,0.13869894467867327,0.01017320217597652,0.4353518821603928,200,0.3179650238473768,436.2081810144274,31.99472084344616,425.98455177190175,False,
run_61,sngPS_dr300_r515_029,A,514.75,299.5,612,1784581411.0,1784582031.0,1.7269999980926514,1.739964053326962,0.012964055234310656,0.0016799145197939887,0.3104575163398693,198,0.3193548387096774,40.59451639026569,5.26033839531451,39.643082412368834,False,
run_61,sngPS_dr300_r515_029,B,514.75,299.5,612,1784581411.0,1784582031.0,3.171999931335449,3.1708251678086574,-0.0011747635267918,0.0015964206211211036,0.24183006535947713,198,0.3193548387096774,-3.6785524576308886,4.998892854015577,-3.5923363844051646,False,
run_61,sngPS_dr300_r515_029,C,514.5,299.5,612,1784581411.0,1784582031.0,0.00800000037997961,0.02551634005937433,0.01751633967939472,0.001166684953115754,0.2549019607843137,198,0.3193548387096774,54.849144450629936,3.6532559137968055,53.5636176275683,True,
run_61,sngPS_dr300_r515_029,D,504.5,300.0,611,1784581411.0,1784582031.0,0.8339999914169312,0.8787823250172766,0.04478233360034545,0.00269683335472887,0.39279869067103107,198,0.3193548387096774,140.22750925360697,8.444629696625755,136.94092700547554,False,
run_61,sngPS_dr300_r520_014,A,519.75,299.5,612,1784571839.0,1784572460.0,2.0390000343322754,2.054302285699283,0.015302251367007802,0.0012198838203209858,0.2369281045751634,186,0.2995169082125604,51.0897747253325,4.072837916232968,49.89235813020752,False,
run_61,sngPS_dr300_r520_014,B,519.75,299.5,612,1784571839.0,1784572460.0,3.3394999504089355,3.338032676893122,-0.0014672735158134387,0.0013069149114666382,0.19117647058823528,186,0.2995169082125604,-4.8988002866674485,4.363409462477324,-4.78398465494868,False,
run_61,sngPS_dr300_r520_014,C,519.5,299.5,612,1784571839.0,1784572460.0,0.012000000104308128,0.033385620963017094,0.021385620858708966,0.0015491653582644788,0.25980392156862747,186,0.2995169082125604,71.40037931859284,5.172213373560437,69.72693292831332,True,
run_61,sngPS_dr300_r520_014,D,509.5,300.0,612,1784571839.0,1784572460.0,0.9570000171661377,1.0141895405607286,0.057189523394590935,0.00374401791770624,0.3741830065359477,186,0.2995169082125604,190.93921520452133,12.500188854277283,186.46407734816538,False,
run_61,sngPS_dr300_r525_028,A,524.75,299.5,617,1784580775.0,1784581400.0,1.9210000038146973,1.9040923856645582,-0.01690761815013908,0.0026108224797015806,0.3387358184764992,198,0.3168,-53.370006787055175,8.241232574815593,-52.119147252983566,False,
run_61,sngPS_dr300_r525_028,B,524.75,299.75,617,1784580775.0,1784581400.0,3.359999895095825,3.3764927054919918,0.01649281039616657,0.0018398578915926802,0.34035656401944897,198,0.3168,52.0606388767884,5.807632233562752,50.84046765311368,False,
run_61,sngPS_dr300_r525_028,C,524.5,299.5,617,1784580775.0,1784581400.0,0.009999999776482582,0.03587034015125343,0.025870340374770845,0.0018705093057799558,0.2820097244732577,198,0.3168,81.66142795066554,5.904385434911476,79.74748823307182,True,
run_61,sngPS_dr300_r525_028,D,514.5,300.0,617,1784580775.0,1784581400.0,1.0809999704360962,1.14678605999707,0.06578608956097387,0.027963329307640106,0.48946515397082657,198,0.3168,207.65811098792253,88.26808493573266,202.7911240116431,False,
run_61,sngPS_dr300_r530_013,A,529.75,299.5,613,1784571207.0,1784571828.0,2.1589999198913574,2.1800065281729517,0.021006608281594286,0.0017041988485685998,0.2805872756933116,198,0.3188405797101449,65.88436233772754,5.3449872977833355,64.34019759543705,False,
run_61,sngPS_dr300_r530_013,B,529.75,299.75,613,1784571207.0,1784571828.0,3.447999954223633,3.449553018293023,0.0015530640693901532,0.0009177514676184333,0.19412724306688417,198,0.3188405797101449,4.8709736721782075,2.878402330257814,4.756810226736531,False,
run_61,sngPS_dr300_r530_013,C,529.5,299.5,613,1784571207.0,1784571828.0,0.03500000014901161,0.05932137022496826,0.024321370075956646,0.0021824043492263395,0.27569331158238175,198,0.3188405797101449,76.28066069277313,6.844813640755337,74.49283270778625,True,
run_61,sngPS_dr300_r530_013,D,519.5,300.0,613,1784571207.0,1784571828.0,1.1449999809265137,1.226148450257922,0.0811484693314084,0.0054025667934934525,0.399673735725938,198,0.3188405797101449,254.5111083575991,16.944414034138557,248.5460042554679,False,
run_61,sngPS_dr300_r535_027,A,534.75,299.5,613,1784580142.0,1784580764.0,1.9880000352859497,1.9911598721686234,0.003159836882673739,0.002763299878909852,0.2707993474714519,196,0.31511254019292606,10.02764561746462,8.769247574907794,9.792622673305292,False,
run_61,sngPS_dr300_r535_027,B,534.75,299.5,613,1784580142.0,1784580764.0,3.5169999599456787,3.52136378381614,0.004363823870461303,0.001088349660051456,0.265905383360522,196,0.31511254019292606,13.84846146646393,3.4538443293469667,13.52388815084368,False,
run_61,sngPS_dr300_r535_027,C,534.5,299.5,613,1784580142.0,1784580764.0,0.019999999552965164,0.060619902060949055,0.04061990250798389,0.003100068849373287,0.32137030995106036,196,0.31511254019292606,128.90601714268357,9.837973593419308,125.88478236590193,True,
run_61,sngPS_dr300_r535_027,D,524.5,300.0,613,1784580142.0,1784580764.0,1.2869999408721924,1.370830340447667,0.08383039957547456,0.010265200063398832,0.47145187601957583,196,0.31511254019292606,266.0332068160468,32.576298160377924,259.7980535312957,False,
run_61,sngPS_dr300_r540_012,A,539.75,299.5,613,1784570574.0,1784571196.0,2.246999979019165,2.2826590530246156,0.03565907400545054,0.002927955007794294,0.300163132137031,190,0.3054662379421222,116.73654753363282,9.585200078147638,114.00053470081329,False,
run_61,sngPS_dr300_r540_012,B,539.75,299.5,613,1784570574.0,1784571196.0,3.5350000858306885,3.5420375243680122,0.007037438537323748,0.0012681688154408254,0.29526916802610115,190,0.3054662379421222,23.038351422186167,4.151584227390492,22.498390060728678,False,
run_61,sngPS_dr300_r540_012,C,539.5,299.5,613,1784570574.0,1784571196.0,0.06199999898672104,0.10842414371073732,0.04642414472401628,0.003396441887864207,0.30179445350734097,190,0.3054662379421222,151.97798957020063,11.118878180271247,148.41600543964907,True,
run_61,sngPS_dr300_r540_012,D,529.5,300.0,613,1784570574.0,1784571196.0,1.534999966621399,1.6246329522638492,0.08963298564245026,0.006545469323209842,0.4600326264274062,190,0.3054662379421222,293.4300898400213,21.427799573876428,286.55282210939583,False,
run_61,sngPS_dr300_r545_026,A,544.75,299.5,611,1784579510.0,1784580131.0,2.125999927520752,2.16809329190543,0.04209336438467792,0.003454897394701626,0.3109656301145663,197,0.3172302737520129,132.69025016692888,10.890818690912232,129.5803224286415,False,
run_61,sngPS_dr300_r545_026,B,544.75,299.5,611,1784579510.0,1784580131.0,3.631999969482422,3.6428117841823595,0.010811814699937639,0.0012216283892901062,0.25368248772504093,197,0.3172302737520129,34.08191334345824,3.8509199479652585,33.28311849947094,False,
run_61,sngPS_dr300_r545_026,C,544.5,299.75,611,1784579510.0,1784580131.0,0.032999999821186066,0.09905564614896298,0.06605564632777691,0.004544767362269692,0.3486088379705401,197,0.3172302737520129,208.2261744647181,14.326398639438976,203.34587350070126,True,
run_61,sngPS_dr300_r545_026,D,534.5,300.0,611,1784579510.0,1784580131.0,1.7200000286102295,1.8361816685250465,0.116181639914817,0.008045556838555987,0.4664484451718494,197,0.3172302737520129,366.2375552644739,25.3618822169709,357.6538625629628,False,
run_61,sngPS_dr300_r550_011,A,549.75,299.5,611,1784569944.0,1784570563.0,2.3389999866485596,2.3903142403073474,0.051314253658787834,0.0041428336396776835,0.33387888707037644,188,0.3037156704361874,168.95490965313653,13.640500122130245,164.99502895814115,False,
run_61,sngPS_dr300_r550_011,B,549.5,299.5,611,1784569944.0,1784570563.0,3.6640000343322754,3.673888707512139,0.009888673179863527,0.0017315700955096167,0.281505728314239,188,0.3037156704361874,32.55898243795491,5.701286644257727,31.795881287065342,False,
run_61,sngPS_dr300_r550_011,C,549.25,299.75,611,1784569944.0,1784570563.0,0.34700000286102295,0.3438968900133857,-0.003103112847637257,0.04631579541462712,0.49263502454991814,188,0.3037156704361874,-10.217164110039691,152.49722000879885,-9.977699326210637,False,
run_61,sngPS_dr300_r550_011,D,539.5,300.0,611,1784569944.0,1784570563.0,2.305999994277954,2.430094930427164,0.12409493614921008,0.008869779825729996,0.42716857610474634,188,0.3037156704361874,408.58917806575016,29.204221873015253,399.01286920483415,False,
run_61,sngPS_dr300_r555_025,A,554.75,299.5,606,1784578877.0,1784579499.0,2.2804999351501465,2.348391087141761,0.06789115199161433,0.004764641146951993,0.4306930693069307,198,0.3183279742765273,213.27422494335408,14.967711077798684,208.27561029624422,False,
run_61,sngPS_dr300_r555_025,B,554.75,299.5,606,1784578877.0,1784579499.0,3.737499952316284,3.7626485202965565,0.02514856798027232,0.002205350588049752,0.28217821782178215,198,0.3183279742765273,79.00206708954234,6.9279195240754845,77.15045614213119,False,
run_61,sngPS_dr300_r555_025,C,554.5,299.75,606,1784578877.0,1784579499.0,0.08749999850988388,0.23530033064803274,0.14780033213814886,0.01017649143862766,0.46864686468646866,198,0.3183279742765273,464.30205348448783,31.968574115284873,453.41997410594513,True,
run_61,sngPS_dr300_r555_025,D,544.5,300.0,606,1784578877.0,1784579499.0,2.5015000104904175,2.6232524740420553,0.12175246355163782,0.00994198107068789,0.43399339933993397,198,0.3183279742765273,382.47491075312485,31.231879929130645,373.5106550323485,False,
run_61,sngPS_dr300_r560_010,A,559.75,299.5,608,1784569309.0,1784569933.0,2.6070001125335693,2.6815723682704724,0.07457225573690307,0.006111978931581373,0.4309210526315789,189,0.30288461538461536,246.20681259168,20.179232028078186,240.4363404215625,False,
run_61,sngPS_dr300_r560_010,B,559.75,299.5,608,1784569309.0,1784569933.0,3.796999931335449,3.829687505568329,0.0326875742328796,0.0026606961630801433,0.2779605263157895,189,0.30288461538461536,107.92088000696756,8.784520665407458,105.39148438180426,False,
run_61,sngPS_dr300_r560_010,C,559.5,299.75,608,1784569309.0,1784569933.0,0.523499995470047,0.5545411193253178,0.031041123855270802,0.007843630527111982,0.4473684210526316,189,0.30288461538461536,102.48498034756075,25.896430946655435,100.08298862066479,False,
run_61,sngPS_dr300_r560_010,D,549.5,300.0,608,1784569309.0,1784569933.0,3.4149999618530273,3.5546611876864183,0.1396612258333909,0.00946758178229514,0.4457236842105263,189,0.30288461538461536,461.1037297356399,31.258047789164905,450.2966110699608,False,
run_61,sngPS_dr400_r515_049,A,514.75,399.75,616,1784594167.0,1784594792.0,1.6399999856948853,1.6479415585855386,0.007941572890653337,0.0011264111895854928,0.19642857142857142,199,0.3184,24.942125912855953,3.5377235853815723,24.357544836773393,False,
run_61,sngPS_dr400_r515_049,B,514.5,399.75,616,1784594167.0,1784594792.0,4.031000137329102,4.029727274334276,-0.001272862994825985,0.0008322895206244799,0.15746753246753248,199,0.3184,-3.9976852852574902,2.613974625076884,-3.903989536384268,False,
run_61,sngPS_dr400_r515_049,C,514.5,399.75,616,1784594167.0,1784594792.0,0.007000000216066837,0.023865259845148434,0.016865259629081596,0.0013045299017116225,0.2564935064935065,199,0.3184,52.96878024209043,4.097141651104342,51.72732445516644,True,
run_61,sngPS_dr400_r515_049,D,504.5,400.0,616,1784594167.0,1784594792.0,0.8339999914169312,0.8762808427117862,0.04228085129485504,0.0027343545891464678,0.3944805194805195,199,0.3184,132.7916183883638,8.587797076465035,129.67931483238652,False,
run_61,sngPS_dr400_r520_039,A,519.75,399.75,612,1784587805.0,1784588425.0,1.5709999799728394,1.584104576336792,0.01310459636395267,0.0012973785342707308,0.22549019607843138,197,0.317741935483871,41.2428921099018,4.083120260141386,40.27626182607598,False,
run_61,sngPS_dr400_r520_039,B,519.75,399.75,612,1784587805.0,1784588425.0,4.0,4.002782680240332,0.002782680240332347,0.0009100295414244257,0.22549019607843138,197,0.317741935483871,8.757673852822615,2.864052363873827,8.552415871897084,False,
run_61,sngPS_dr400_r520_039,C,519.5,399.75,612,1784587805.0,1784588425.0,0.008999999612569809,0.02964705904223652,0.02064705942966671,0.0016444419952085616,0.26143790849673204,197,0.317741935483871,64.98059312890031,5.175401203194457,63.45761047744171,True,
run_61,sngPS_dr400_r520_039,D,509.5,400.0,612,1784587805.0,1784588425.0,0.8949999809265137,0.9526094771872938,0.05760949626078016,0.0038547284853822153,0.3888888888888889,197,0.317741935483871,181.30907452631317,12.131632796634383,177.0596430921027,False,
run_61,sngPS_dr400_r525_048,A,524.75,399.75,614,1784593534.0,1784594156.0,1.7000000476837158,1.7026872948443075,0.002687247160591655,0.0023216672052820764,0.21009771986970685,196,0.31511254019292606,8.527896601469434,7.367739804517609,8.328024024872494,False,
run_61,sngPS_dr400_r525_048,B,524.75,399.75,614,1784593534.0,1784594156.0,4.191999912261963,4.189530948085971,-0.00246896417599185,0.0019953937765273405,0.23127035830618892,196,0.31511254019292606,-7.835182231974136,6.332321066326559,-7.651545148412243,False,
run_61,sngPS_dr400_r525_048,C,524.5,399.75,613,1784593534.0,1784594156.0,0.008999999612569809,0.033867863070320026,0.024867863457750217,0.0018295412605577421,0.26753670473083196,196,0.31511254019292606,78.91740342204405,5.805993184014874,77.0677767793399,True,
run_61,sngPS_dr400_r525_048,D,514.5,400.0,613,1784593534.0,1784594156.0,0.9670000076293945,1.0344910277433534,0.06749102011395891,0.00439632935973349,0.38825448613376834,196,0.31511254019292606,214.18068628001245,13.95161664160322,209.16082644532466,False,
run_61,sngPS_dr400_r530_038,A,529.75,399.75,617,1784587169.0,1784587794.0,1.649999976158142,1.688301461828779,0.03830148567063696,0.0019522769646785078,0.406807131280389,199,0.3184,120.29361077461355,6.131523130271695,117.47422927208355,False,
