timestamp,p_med_bar,p_min_bar,p_max_bar,n
2026-07-20T07:35:00,498.461,498.280,498.636,146
2026-07-20T07:40:00,498.492,498.362,498.648,147
2026-07-20T07:45:00,498.529,498.375,498.721,147
2026-07-20T07:50:00,498.558,498.407,498.731,147
2026-07-20T07:55:00,498.560,498.451,498.714,146
2026-07-20T08:00:00,498.566,498.466,498.736,147
2026-07-20T08:05:00,498.550,498.429,498.709,147
2026-07-20T08:10:00,498.540,498.470,498.633,147
2026-07-20T08:15:00,498.529,498.408,498.698,146
2026-07-20T08:20:00,498.516,498.405,498.629,147
2026-07-20T08:25:00,498.518,498.371,498.649,147
2026-07-20T08:30:00,498.515,498.403,498.614,146
2026-07-20T08:35:00,498.532,498.428,498.629,147
2026-07-20T08:40:00,498.534,498.403,498.632,147
2026-07-20T08:45:00,498.540,498.426,498.688,147
2026-07-20T08:50:00,498.543,498.453,498.663,146
2026-07-20T08:55:00,498.546,498.437,498.627,147
2026-07-20T09:00:00,498.556,498.466,498.649,147
2026-07-20T09:05:00,498.559,498.488,498.659,146
2026-07-20T09:10:00,498.568,498.469,498.657,147
2026-07-20T09:15:00,498.564,498.464,498.682,147
2026-07-20T09:20:00,498.544,498.474,498.646,147
2026-07-20T09:25:00,498.532,498.442,498.614,146
2026-07-20T09:30:00,498.529,498.433,498.626,147
2026-07-20T09:35:00,498.528,498.423,498.664,147
2026-07-20T09:40:00,498.537,498.464,498.649,147
2026-07-20T09:45:00,498.562,498.465,498.631,146
2026-07-20T09:50:00,498.561,498.480,498.699,147
2026-07-20T09:55:00,498.572,498.477,498.671,147
2026-07-20T10:00:00,498.571,498.459,498.778,146
2026-07-20T10:05:00,498.571,498.490,498.659,147
2026-07-20T10:10:00,498.574,498.476,498.698,147
2026-07-20T10:15:00,498.598,498.520,498.750,147
2026-07-20T10:20:00,498.628,498.520,498.856,146
2026-07-20T10:25:00,498.652,498.559,498.809,147
2026-07-20T10:30:00,498.679,498.566,498.876,147
2026-07-20T10:35:00,498.689,498.539,498.845,147
2026-07-20T10:40:00,498.687,498.550,498.835,146
2026-07-20T10:45:00,498.704,498.586,498.880,147
2026-07-20T10:50:00,498.713,498.609,498.843,147
2026-07-20T10:55:00,498.730,498.613,498.894,146
2026-07-20T11:00:00,498.734,498.617,498.879,147
2026-07-20T11:05:00,498.762,498.616,498.908,147
2026-07-20T11:10:00,498.799,498.624,498.924,146
2026-07-20T11:15:00,498.835,498.696,498.925,146
2026-07-20T11:20:00,498.861,498.694,498.961,133
2026-07-20T11:25:00,498.884,498.686,498.939,146
2026-07-20T11:30:00,498.904,498.702,498.954,139
2026-07-20T11:35:00,498.908,498.776,498.993,147
2026-07-20T11:40:00,498.922,498.786,498.979,146
2026-07-20T11:45:00,498.924,498.848,498.976,147
2026-07-20T11:50:00,498.938,498.869,499.018,147
2026-07-20T11:55:00,498.954,498.831,499.053,147
2026-07-20T12:00:00,498.968,498.905,499.137,146
2026-07-20T12:05:00,498.988,498.898,499.169,147
2026-07-20T12:10:00,499.006,498.939,499.213,147
2026-07-20T12:15:00,499.040,498.942,499.184,147
2026-07-20T12:20:00,499.041,498.940,499.231,146
2026-07-20T12:25:00,499.089,498.953,499.241,147
2026-07-20T12:30:00,499.123,498.959,499.254,147
2026-07-20T12:35:00,499.166,498.989,499.279,146
2026-07-20T12:40:00,499.198,499.005,499.295,147
2026-07-20T12:45:00,499.226,499.069,499.346,147
2026-07-20T12:50:00,499.240,499.003,499.355,147
2026-07-20T12:55:00,499.264,499.083,499.368,146
2026-07-20T13:00:00,499.250,499.121,499.360,147
2026-07-20T13:05:00,499.244,499.077,499.372,147
2026-07-20T13:10:00,499.258,499.130,499.324,146
2026-07-20T13:15:00,499.266,499.136,499.394,147
2026-07-20T13:20:00,499.275,499.149,499.379,147
2026-07-20T13:25:00,499.279,499.158,499.386,147
2026-07-20T13:30:00,499.300,499.207,499.385,146
2026-07-20T13:35:00,499.308,499.215,499.417,147
2026-07-20T13:40:00,499.337,499.220,499.480,147
2026-07-20T13:45:00,499.373,499.271,499.543,147
2026-07-20T13:50:00,499.391,499.288,499.520,146
2026-07-20T13:55:00,499.397,499.282,499.557,147
2026-07-20T14:00:00,499.408,499.278,499.580,147
2026-07-20T14:05:00,499.437,499.316,499.584,146
2026-07-20T14:10:00,499.493,499.379,499.633,147
2026-07-20T14:15:00,499.576,499.404,499.680,147
2026-07-20T14:20:00,499.595,499.385,499.682,147
2026-07-20T14:25:00,499.605,499.466,499.689,146
2026-07-20T14:30:00,499.623,499.485,499.705,147
2026-07-20T14:35:00,499.635,499.539,499.717,147
2026-07-20T14:40:00,499.637,499.513,499.698,146
2026-07-20T14:45:00,499.627,499.517,499.729,147
2026-07-20T14:50:00,499.631,499.457,499.725,147
2026-07-20T14:55:00,499.641,499.463,499.714,147
2026-07-20T15:00:00,499.666,499.558,499.728,146
2026-07-20T15:05:00,499.684,499.596,499.778,147
2026-07-20T15:10:00,499.700,499.617,499.790,147
2026-07-20T15:15:00,499.707,499.639,499.836,146
2026-07-20T15:20:00,499.691,499.631,499.802,147
2026-07-20T15:25:00,499.691,499.626,499.824,147
2026-07-20T15:30:00,499.705,499.628,499.828,147
2026-07-20T15:35:00,499.743,499.653,499.911,142
2026-07-20T15:40:00,499.880,499.699,500.035,147
2026-07-20T15:45:00,500.013,499.838,500.135,146
2026-07-20T15:50:00,500.124,500.018,500.328,147
2026-07-20T15:55:00,500.234,500.107,500.405,147
2026-07-20T16:00:00,500.329,500.172,500.439,146
2026-07-20T16:05:00,500.395,500.212,500.478,147
2026-07-20T16:10:00,500.393,500.198,500.457,146
2026-07-20T16:15:00,500.302,500.177,500.421,147
2026-07-20T16:20:00,500.221,500.150,500.419,147
2026-07-20T16:25:00,500.214,500.102,500.391,146
2026-07-20T16:30:00,500.187,500.090,500.334,147
2026-07-20T16:35:00,500.177,500.113,500.394,147
2026-07-20T16:40:00,500.173,500.041,500.380,146
2026-07-20T16:45:00,500.170,500.085,500.390,147
2026-07-20T16:50:00,500.173,500.057,500.334,147
2026-07-20T16:55:00,500.178,500.071,500.374,146
2026-07-20T17:00:00,500.179,500.073,500.353,147
2026-07-20T17:05:00,500.179,500.020,500.412,146
2026-07-20T17:10:00,500.193,500.069,500.398,147
2026-07-20T17:15:00,500.208,500.083,500.402,146
2026-07-20T17:20:00,500.217,500.074,500.405,147
2026-07-20T17:25:00,500.228,500.140,500.389,147
2026-07-20T17:30:00,500.248,500.100,500.385,146
2026-07-20T17:35:00,500.253,500.122,500.404,146
2026-07-20T17:40:00,500.233,500.092,500.408,147
2026-07-20T17:45:00,500.210,500.093,500.397,146
2026-07-20T17:50:00,500.196,500.042,500.369,147
2026-07-20T17:55:00,500.168,500.021,500.382,146
2026-07-20T18:00:00,500.171,500.040,500.370,147
2026-07-20T18:05:00,500.167,500.062,500.326,146
2026-07-20T18:10:00,500.169,500.050,500.387,147
2026-07-20T18:15:00,500.139,499.989,500.321,146
2026-07-20T18:20:00,500.121,499.954,500.252,147
2026-07-20T18:25:00,500.110,499.963,500.278,146
2026-07-20T18:30:00,500.127,499.973,500.273,147
2026-07-20T18:35:00,500.148,499.993,500.319,147
2026-07-20T18:40:00,500.176,500.060,500.358,146
2026-07-20T18:45:00,500.161,500.026,500.306,147
2026-07-20T18:50:00,500.144,500.019,500.289,146
2026-07-20T18:55:00,500.139,500.024,500.289,147
2026-07-20T19:00:00,500.140,499.988,500.320,146
2026-07-20T19:05:00,500.125,500.036,500.292,147
2026-07-20T19:10:00,500.119,499.968,500.283,146
2026-07-20T19:15:00,500.102,499.951,500.250,147
2026-07-20T19:20:00,500.075,499.937,500.218,146
2026-07-20T19:25:00,500.044,499.847,500.171,147
2026-07-20T19:30:00,500.021,499.853,500.182,147
2026-07-20T19:35:00,500.027,499.866,500.153,146
2026-07-20T19:40:00,500.026,499.897,500.157,147
2026-07-20T19:45:00,499.997,499.865,500.133,147
2026-07-20T19:50:00,499.983,499.829,500.127,146
2026-07-20T19:55:00,499.941,499.824,500.095,147
2026-07-20T20:00:00,499.906,499.806,500.076,147
2026-07-20T20:05:00,499.891,499.758,500.042,146
2026-07-20T20:10:00,499.881,499.800,500.026,147
2026-07-20T20:15:00,499.878,499.778,500.064,146
2026-07-20T20:20:00,499.856,499.740,500.010,147
2026-07-20T20:25:00,499.835,499.748,500.003,147
2026-07-20T20:30:00,499.791,499.695,499.965,146
2026-07-20T20:35:00,499.765,499.654,499.940,147
2026-07-20T20:40:00,499.748,499.608,499.905,147
2026-07-20T20:45:00,499.722,499.575,499.903,146
2026-07-20T20:50:00,499.676,499.500,499.824,147
2026-07-20T20:55:00,499.631,499.472,499.793,147
2026-07-20T21:00:00,499.578,499.439,499.708,146
2026-07-20T21:05:00,499.543,499.439,499.719,147
2026-07-20T21:10:00,499.505,499.410,499.665,146
2026-07-20T21:15:00,499.474,499.401,499.649,147
2026-07-20T21:20:00,499.467,499.377,499.629,147
2026-07-20T21:25:00,499.451,499.374,499.625,146
2026-07-20T21:30:00,499.447,499.333,499.611,147
2026-07-20T21:35:00,499.412,499.265,499.563,147
2026-07-20T21:40:00,499.393,499.249,499.595,146
2026-07-20T21:45:00,499.364,499.216,499.529,147
2026-07-20T21:50:00,499.345,499.126,499.464,147
2026-07-20T21:55:00,499.322,499.183,499.478,146
2026-07-20T22:00:00,499.315,499.146,499.485,147
2026-07-20T22:05:00,499.289,499.131,499.397,146
2026-07-20T22:10:00,499.287,499.110,499.431,147
2026-07-20T22:15:00,499.279,499.130,499.407,147
2026-07-20T22:20:00,499.278,499.106,499.387,146
2026-07-20T22:25:00,499.271,499.088,499.389,147
2026-07-20T22:30:00,499.229,499.030,499.350,147
2026-07-20T22:35:00,499.217,499.063,499.323,146
2026-07-20T22:40:00,499.159,498.966,499.308,147
2026-07-20T22:45:00,499.100,498.912,499.243,147
2026-07-20T22:50:00,499.009,498.878,499.206,146
2026-07-20T22:55:00,498.973,498.756,499.085,147
2026-07-20T23:00:00,498.945,498.850,499.081,146
2026-07-20T23:05:00,498.926,498.813,498.980,147
2026-07-20T23:10:00,498.911,498.726,498.991,147
2026-07-20T23:15:00,498.911,498.756,498.962,146
2026-07-20T23:20:00,498.895,498.728,498.963,147
2026-07-20T23:25:00,498.870,498.698,498.943,146
2026-07-20T23:30:00,498.829,498.657,498.924,147
2026-07-20T23:35:00,498.797,498.635,498.918,147
2026-07-20T23:40:00,498.770,498.632,498.927,146
2026-07-20T23:45:00,498.795,498.639,498.932,147
2026-07-20T23:50:00,498.815,498.685,498.938,147
2026-07-20T23:55:00,498.842,498.653,498.937,146
2026-07-21T00:00:00,498.857,498.667,498.953,147
2026-07-21T00:05:00,498.819,498.645,498.931,146
2026-07-21T00:10:00,498.755,498.624,498.900,147
2026-07-21T00:15:00,498.695,498.596,498.895,147
2026-07-21T00:20:00,498.674,498.596,498.860,146
2026-07-21T00:25:00,498.669,498.564,498.814,147
2026-07-21T00:30:00,498.658,498.549,498.804,147
2026-07-21T00:35:00,498.643,498.547,498.834,146
2026-07-21T00:40:00,498.618,498.515,498.777,147
2026-07-21T00:45:00,498.577,498.492,498.699,147
2026-07-21T00:50:00,498.532,498.372,498.632,146
2026-07-21T00:55:00,498.496,498.312,498.586,147
2026-07-21T01:00:00,498.477,498.281,498.565,146
2026-07-21T01:05:00,498.422,498.294,498.559,147
2026-07-21T01:10:00,498.396,498.224,498.540,147
2026-07-21T01:15:00,498.360,498.218,498.491,146
2026-07-21T01:20:00,498.293,498.205,498.451,147
2026-07-21T01:25:00,498.259,498.159,498.390,147
2026-07-21T01:30:00,498.241,498.161,498.367,146
2026-07-21T01:35:00,498.215,498.139,498.298,146
2026-07-21T01:40:00,498.204,498.119,498.290,147
2026-07-21T01:45:00,498.208,498.087,498.286,147
2026-07-21T01:50:00,498.207,498.113,498.288,146
2026-07-21T01:55:00,498.207,498.113,498.336,147
2026-07-21T02:00:00,498.214,498.151,498.371,147
2026-07-21T02:05:00,498.217,498.104,498.416,146
2026-07-21T02:10:00,498.221,498.134,498.407,147
2026-07-21T02:15:00,498.218,498.116,498.392,147
2026-07-21T02:20:00,498.203,498.083,498.370,146
2026-07-21T02:25:00,498.207,498.105,498.407,147
2026-07-21T02:30:00,498.219,498.049,498.429,146
2026-07-21T02:35:00,498.213,498.042,498.427,147
2026-07-21T02:40:00,498.227,498.124,498.444,147
2026-07-21T02:45:00,498.232,498.088,498.429,146
2026-07-21T02:50:00,498.216,498.113,498.426,147
2026-07-21T02:55:00,498.217,498.118,498.398,146
2026-07-21T03:00:00,498.212,498.123,498.432,147
2026-07-21T03:05:00,498.217,498.102,498.398,147
2026-07-21T03:10:00,498.210,498.100,498.426,146
2026-07-21T03:15:00,498.217,498.012,498.412,147
2026-07-21T03:20:00,498.236,498.139,498.445,147
2026-07-21T03:25:00,498.259,498.171,498.445,146
2026-07-21T03:30:00,498.305,498.192,498.503,147
2026-07-21T03:35:00,498.347,498.205,498.478,147
2026-07-21T03:40:00,498.366,498.245,498.525,146
2026-07-21T03:45:00,498.390,498.257,498.506,147
2026-07-21T03:50:00,498.374,498.228,498.515,146
2026-07-21T03:55:00,498.370,498.254,498.513,147
2026-07-21T04:00:00,498.340,498.229,498.492,147
2026-07-21T04:05:00,498.299,498.187,498.468,146
2026-07-21T04:10:00,498.268,498.195,498.420,147
2026-07-21T04:15:00,498.240,498.180,498.361,147
2026-07-21T04:20:00,498.230,498.164,498.344,146
2026-07-21T04:25:00,498.223,498.128,498.365,147
2026-07-21T04:30:00,498.220,498.142,498.301,147
2026-07-21T04:35:00,498.214,498.128,498.307,146
2026-07-21T04:40:00,498.217,498.131,498.314,147
2026-07-21T04:45:00,498.222,498.093,498.424,147
2026-07-21T04:50:00,498.230,498.154,498.339,146
2026-07-21T04:55:00,498.218,498.139,498.287,147
2026-07-21T05:00:00,498.220,498.134,498.312,146
2026-07-21T05:05:00,498.205,498.107,498.285,147
2026-07-21T05:10:00,498.180,498.056,498.257,147
2026-07-21T05:15:00,498.171,497.985,498.250,146
2026-07-21T05:20:00,498.165,498.047,498.222,147
2026-07-21T05:25:00,498.162,498.028,498.305,147
2026-07-21T05:30:00,498.150,497.979,498.289,146
2026-07-21T05:35:00,498.163,497.986,498.317,147
2026-07-21T05:40:00,498.164,498.030,498.257,147
2026-07-21T05:45:00,498.154,498.024,498.317,146
2026-07-21T05:50:00,498.135,498.000,498.266,147
2026-07-21T05:55:00,498.139,497.982,498.293,147
2026-07-21T06:00:00,498.123,497.986,498.226,146
2026-07-21T06:05:00,498.123,497.982,498.287,147
2026-07-21T06:10:00,498.096,497.927,498.215,147
2026-07-21T06:15:00,498.071,497.923,498.262,146
2026-07-21T06:20:00,498.081,497.928,498.215,147
2026-07-21T06:25:00,498.094,497.945,498.262,146
2026-07-21T06:30:00,498.095,497.927,498.294,147
2026-07-21T06:35:00,498.089,497.933,498.259,147
2026-07-21T06:40:00,498.109,497.979,498.319,146
2026-07-21T06:45:00,498.117,497.932,498.238,147
2026-07-21T06:50:00,498.124,497.982,498.260,146
2026-07-21T06:55:00,498.117,497.938,498.236,147
2026-07-21T07:00:00,498.101,497.912,498.241,147
2026-07-21T07:05:00,498.089,497.925,498.228,146
2026-07-21T07:10:00,498.091,497.905,498.232,147
2026-07-21T07:15:00,498.086,497.911,498.220,147
2026-07-21T07:20:00,498.091,497.923,498.226,146
2026-07-21T07:25:00,498.096,497.935,498.241,147
2026-07-21T07:30:00,498.103,497.912,498.248,146
2026-07-21T07:35:00,498.114,497.976,498.261,147
2026-07-21T07:40:00,498.150,497.989,498.227,147
2026-07-21T07:45:00,498.153,497.992,498.284,146
2026-07-21T07:50:00,498.164,497.968,498.264,147
2026-07-21T07:55:00,498.163,497.999,498.272,146
2026-07-21T08:00:00,498.164,498.007,498.273,147
2026-07-21T08:05:00,498.167,498.033,498.260,147
2026-07-21T08:10:00,498.174,498.015,498.232,146
2026-07-21T08:15:00,498.167,497.959,498.254,147
2026-07-21T08:20:00,498.169,498.015,498.258,147
2026-07-21T08:25:00,498.174,498.073,498.251,146
2026-07-21T08:30:00,498.173,498.041,498.253,147
2026-07-21T08:35:00,498.177,498.094,498.261,147
2026-07-21T08:40:00,498.181,498.082,498.343,146
2026-07-21T08:45:00,498.195,498.094,498.276,141
2026-07-21T08:50:00,498.186,498.075,498.265,131
2026-07-21T08:55:00,498.191,498.094,498.304,144
2026-07-21T09:00:00,498.195,498.085,498.278,139
2026-07-21T09:05:00,498.190,498.126,498.260,147
2026-07-21T09:10:00,498.186,498.062,498.247,146
2026-07-21T09:15:00,498.177,498.073,498.241,101
2026-07-21T09:20:00,498.166,498.073,498.255,129
2026-07-21T09:25:00,498.156,498.013,498.236,146
2026-07-21T09:30:00,498.157,497.991,498.224,134
2026-07-21T09:35:00,498.161,497.984,498.241,132
2026-07-21T09:40:00,498.180,498.057,498.282,145
2026-07-21T09:45:00,498.201,498.120,498.267,143
2026-07-21T09:50:00,498.211,498.099,498.308,147
2026-07-21T09:55:00,498.194,498.112,498.287,146
2026-07-21T10:00:00,498.174,498.077,498.236,147
2026-07-21T10:05:00,498.164,498.041,498.233,147
2026-07-21T10:10:00,498.153,498.058,498.230,146
2026-07-21T10:15:00,498.168,498.056,498.245,147
2026-07-21T10:20:00,498.170,498.001,498.245,146
2026-07-21T10:25:00,498.185,498.074,498.257,147
2026-07-21T10:30:00,498.187,498.084,498.274,147
2026-07-21T10:35:00,498.168,498.057,498.252,146
2026-07-21T10:40:00,498.152,497.995,498.247,147
2026-07-21T10:45:00,498.149,497.965,498.222,147
2026-07-21T10:50:00,498.152,498.020,498.239,146
2026-07-21T10:55:00,498.171,497.997,498.250,147
2026-07-21T11:00:00,498.193,498.108,498.260,146
2026-07-21T11:05:00,498.216,498.088,498.324,147
2026-07-21T11:10:00,498.231,498.159,498.400,147
2026-07-21T11:15:00,498.230,498.145,498.369,146
2026-07-21T11:20:00,498.234,498.157,498.364,147
2026-07-21T11:25:00,498.250,498.173,498.414,146
2026-07-21T11:30:00,498.282,498.196,498.496,147
2026-07-21T11:35:00,498.331,498.227,498.490,146
2026-07-21T11:40:00,498.383,498.224,498.523,146
2026-07-21T11:45:00,498.513,498.354,498.625,146
2026-07-21T11:50:00,498.605,498.492,498.769,146
2026-07-21T11:55:00,498.752,498.619,498.930,146
2026-07-21T12:00:00,498.868,498.700,498.953,146
2026-07-21T12:05:00,498.818,498.662,498.937,147
2026-07-21T12:10:00,498.688,498.551,498.884,146
2026-07-21T12:15:00,498.649,498.579,498.800,146
2026-07-21T12:20:00,498.636,498.554,498.789,146
2026-07-21T12:25:00,498.636,498.554,498.773,146
2026-07-21T12:30:00,498.656,498.550,498.833,147
2026-07-21T12:35:00,498.684,498.532,498.848,146
2026-07-21T12:40:00,498.694,498.572,498.902,146
2026-07-21T12:45:00,498.680,498.574,498.882,147
2026-07-21T12:50:00,498.715,498.598,498.864,146
2026-07-21T12:55:00,498.710,498.624,498.845,147
2026-07-21T13:00:00,498.741,498.622,498.914,146
2026-07-21T13:05:00,498.795,498.622,498.961,147
2026-07-21T13:10:00,498.841,498.689,498.960,146
2026-07-21T13:15:00,498.851,498.706,498.938,147
2026-07-21T13:20:00,498.851,498.714,498.930,146
2026-07-21T13:25:00,498.873,498.644,498.959,147
2026-07-21T13:30:00,498.907,498.735,498.974,146
2026-07-21T13:35:00,498.909,498.749,498.969,147
2026-07-21T13:40:00,498.906,498.755,498.961,146
2026-07-21T13:45:00,498.904,498.690,498.970,147
2026-07-21T13:50:00,498.906,498.717,498.988,146
2026-07-21T13:55:00,498.908,498.747,498.966,147
2026-07-21T14:00:00,498.934,498.781,499.001,147
2026-07-21T14:05:00,498.954,498.900,499.095,146
2026-07-21T14:10:00,498.954,498.858,499.047,147
2026-07-21T14:15:00,498.950,498.871,499.035,146
2026-07-21T14:20:00,498.964,498.914,499.125,147
2026-07-21T14:25:00,498.983,498.933,499.149,146
2026-07-21T14:30:00,499.014,498.930,499.217,146
2026-07-21T14:35:00,499.028,498.942,499.224,116
2026-07-21T14:40:00,499.023,498.953,499.226,146
2026-07-21T14:45:00,499.028,498.942,499.247,147
2026-07-21T14:50:00,499.084,498.958,499.260,146
2026-07-21T14:55:00,499.119,498.976,499.253,146
2026-07-21T15:00:00,499.136,498.982,499.268,146
2026-07-21T15:05:00,499.166,498.987,499.277,146
2026-07-21T15:10:00,499.221,499.034,499.353,146
2026-07-21T15:15:00,499.263,499.140,499.424,146
2026-07-21T15:20:00,499.285,499.144,499.398,146
2026-07-21T15:25:00,499.308,499.216,499.428,146
2026-07-21T15:30:00,499.328,499.218,499.418,147
2026-07-21T15:35:00,499.327,499.174,499.416,146
2026-07-21T15:40:00,499.334,499.244,499.461,147
2026-07-21T15:45:00,499.344,499.251,499.489,147
2026-07-21T15:50:00,499.367,499.243,499.558,146
2026-07-21T15:55:00,499.359,499.245,499.540,147
2026-07-21T16:00:00,499.350,499.218,499.449,146
2026-07-21T16:05:00,499.344,499.257,499.447,147
2026-07-21T16:10:00,499.374,499.280,499.498,147
2026-07-21T16:15:00,499.414,499.316,499.555,146
2026-07-21T16:20:00,499.474,499.360,499.632,147
2026-07-21T16:25:00,499.494,499.381,499.611,146
2026-07-21T16:30:00,499.451,499.318,499.645,147
2026-07-21T16:35:00,499.452,499.364,499.610,146
2026-07-21T16:40:00,499.457,499.354,499.588,147
2026-07-21T16:45:00,499.441,499.358,499.610,147
2026-07-21T16:50:00,499.436,499.347,499.578,146
2026-07-21T16:55:00,499.446,499.329,499.604,147
2026-07-21T17:00:00,499.471,499.377,499.637,147
2026-07-21T17:05:00,499.507,499.352,499.647,146
2026-07-21T17:10:00,499.543,499.403,499.693,147
2026-07-21T17:15:00,499.578,499.407,499.662,146
2026-07-21T17:20:00,499.549,499.399,499.670,147
2026-07-21T17:25:00,499.526,499.390,499.697,147
2026-07-21T17:30:00,499.541,499.399,499.668,146
2026-07-21T17:35:00,499.562,499.418,499.675,147
2026-07-21T17:40:00,499.588,499.399,499.677,147
2026-07-21T17:45:00,499.597,499.400,499.694,146
2026-07-21T17:50:00,499.608,499.464,499.690,147
2026-07-21T17:55:00,499.616,499.453,499.695,147
2026-07-21T18:00:00,499.624,499.452,499.685,146
2026-07-21T18:05:00,499.624,499.450,499.729,147
2026-07-21T18:10:00,499.637,499.483,499.724,147
2026-07-21T18:15:00,499.621,499.448,499.716,146
2026-07-21T18:20:00,499.606,499.440,499.686,147
2026-07-21T18:25:00,499.588,499.435,499.685,146
2026-07-21T18:30:00,499.577,499.435,499.694,147
2026-07-21T18:35:00,499.579,499.435,499.690,147
2026-07-21T18:40:00,499.588,499.434,499.686,146
2026-07-21T18:45:00,499.567,499.428,499.672,147
2026-07-21T18:50:00,499.545,499.366,499.692,147
2026-07-21T18:55:00,499.499,499.344,499.644,146
2026-07-21T19:00:00,499.464,499.316,499.590,147
2026-07-21T19:05:00,499.439,499.247,499.586,147
2026-07-21T19:10:00,499.422,499.290,499.572,146
2026-07-21T19:15:00,499.392,499.219,499.586,147
2026-07-21T19:20:00,499.375,499.223,499.539,146
2026-07-21T19:25:00,499.329,499.150,499.496,147
2026-07-21T19:30:00,499.316,499.139,499.430,147
2026-07-21T19:35:00,499.298,499.126,499.468,146
2026-07-21T19:40:00,499.285,499.132,499.430,147
2026-07-21T19:45:00,499.268,499.047,499.430,147
2026-07-21T19:50:00,499.248,499.082,499.366,146
2026-07-21T19:55:00,499.244,499.098,499.363,147
2026-07-21T20:00:00,499.229,499.020,499.348,147
2026-07-21T20:05:00,499.228,499.052,499.319,146
2026-07-21T20:10:00,499.229,499.055,499.348,147
2026-07-21T20:15:00,499.221,499.068,499.324,146
2026-07-21T20:20:00,499.193,499.060,499.316,147
2026-07-21T20:25:00,499.158,499.012,499.284,147
2026-07-21T20:30:00,499.118,498.970,499.248,146
2026-07-21T20:35:00,499.093,498.910,499.236,147
2026-07-21T20:40:00,499.049,498.886,499.238,146
2026-07-21T20:45:00,499.035,498.923,499.246,147
2026-07-21T20:50:00,499.014,498.886,499.177,146
2026-07-21T20:55:00,498.995,498.835,499.128,147
2026-07-21T21:00:00,498.973,498.811,499.149,147
2026-07-21T21:05:00,498.967,498.769,499.131,146
2026-07-21T21:10:00,498.953,498.784,499.026,147
2026-07-21T21:15:00,498.930,498.760,499.004,147
2026-07-21T21:20:00,498.915,498.727,498.970,146
2026-07-21T21:25:00,498.901,498.700,498.956,147
2026-07-21T21:30:00,498.871,498.723,498.948,147
2026-07-21T21:35:00,498.834,498.658,498.952,146
2026-07-21T21:40:00,498.802,498.640,498.918,147
2026-07-21T21:45:00,498.765,498.626,498.913,147
2026-07-21T21:50:00,498.721,498.578,498.899,146
2026-07-21T21:55:00,498.686,498.559,498.854,147
2026-07-21T22:00:00,498.652,498.453,498.813,146
2026-07-21T22:05:00,498.628,498.486,498.787,147
2026-07-21T22:10:00,498.621,498.430,498.738,147
2026-07-21T22:15:00,498.593,498.448,498.690,146
2026-07-21T22:20:00,498.577,498.470,498.716,147
2026-07-21T22:25:00,498.561,498.457,498.687,146
2026-07-21T22:30:00,498.557,498.453,498.662,147
2026-07-21T22:35:00,498.552,498.391,498.643,146
2026-07-21T22:40:00,498.530,498.394,498.630,147
2026-07-21T22:45:00,498.512,498.381,498.623,147
2026-07-21T22:50:00,498.496,498.334,498.569,146
2026-07-21T22:55:00,498.469,498.296,498.564,147
2026-07-21T23:00:00,498.465,498.279,498.587,147
2026-07-21T23:05:00,498.416,498.289,498.526,146
2026-07-21T23:10:00,498.405,498.251,498.512,147
2026-07-21T23:15:00,498.373,498.213,498.512,147
2026-07-21T23:20:00,498.346,498.183,498.483,146
2026-07-21T23:25:00,498.332,498.230,498.461,147
2026-07-21T23:30:00,498.307,498.216,498.447,147
2026-07-21T23:35:00,498.280,498.195,498.427,146
2026-07-21T23:40:00,498.247,498.168,498.366,147
2026-07-21T23:45:00,498.238,498.168,498.384,146
2026-07-21T23:50:00,498.227,498.145,498.308,147
2026-07-21T23:55:00,498.204,498.129,498.255,147
2026-07-22T00:00:00,498.182,498.088,498.251,146
2026-07-22T00:05:00,498.155,497.985,498.242,147
2026-07-22T00:10:00,498.129,497.966,498.206,147
2026-07-22T00:15:00,498.091,497.943,498.193,146
2026-07-22T00:20:00,498.055,497.910,498.162,147
2026-07-22T00:25:00,498.025,497.906,498.164,146
2026-07-22T00:30:00,497.992,497.853,498.180,147
2026-07-22T00:35:00,497.981,497.874,498.132,147
2026-07-22T00:40:00,497.984,497.854,498.156,146
2026-07-22T00:45:00,497.953,497.854,498.104,147
2026-07-22T00:50:00,497.929,497.829,498.066,147
2026-07-22T00:55:00,497.893,497.798,498.035,146
2026-07-22T01:00:00,497.868,497.767,497.989,147
2026-07-22T01:05:00,497.853,497.749,497.958,147
2026-07-22T01:10:00,497.838,497.719,497.946,146
2026-07-22T01:15:00,497.833,497.736,497.973,147
2026-07-22T01:20:00,497.852,497.759,498.029,147
2026-07-22T01:25:00,497.863,497.758,497.973,146
2026-07-22T01:30:00,497.857,497.756,497.940,147
2026-07-22T01:35:00,497.838,497.727,497.925,147
2026-07-22T01:40:00,497.820,497.677,497.924,146
2026-07-22T01:45:00,497.817,497.702,497.940,147
2026-07-22T01:50:00,497.809,497.731,497.904,147
2026-07-22T01:55:00,497.812,497.632,497.916,146
2026-07-22T02:00:00,497.822,497.724,497.940,147
2026-07-22T02:05:00,497.828,497.693,497.938,147
2026-07-22T02:10:00,497.829,497.734,497.909,146
2026-07-22T02:15:00,497.824,497.729,497.907,147
2026-07-22T02:20:00,497.804,497.649,497.921,146
2026-07-22T02:25:00,497.799,497.690,497.898,147
2026-07-22T02:30:00,497.792,497.651,497.908,147
2026-07-22T02:35:00,497.786,497.625,497.879,146
