ntof_hits_run_124_stat090_0014_224657.root	41615401
ntof_hits_run_124_stat090_0015_224657.root	72402801
ntof_hits_run_124_stat090_0016_224657.root	42444269
ntof_hits_run_124_stat090_0017_224657.root	12805267
ntof_hits_run_126_stat090_0000_224659.root	4162228
ntof_hits_run_128_stat090_0000_224660.root	13641281
ntof_hits_run_130_stat090_0000_224660.root	43713628
ntof_hits_run_130_stat090_0001_224660.root	58446412
ntof_hits_run_130_stat090_0002_224660.root	58633691
ntof_hits_run_130_stat090_0003_224660.root	57797962
ntof_hits_run_130_stat090_0004_224660.root	14970677
ntof_hits_run_132_stat090_0000_224660.root	14074297
ntof_hits_run_132_stat090_0000_224661.root	48436479
ntof_hits_run_132_stat090_0001_224661.root	75098645
ntof_hits_run_132_stat090_0002_224661.root	75372069
ntof_hits_run_132_stat090_0003_224661.root	55304190
ntof_hits_run_132_stat090_0003_224662.root	17791459
ntof_hits_run_132_stat090_0004_224662.root	73272483
ntof_hits_run_132_stat090_0005_224662.root	73390941
ntof_hits_run_132_stat090_0006_224662.root	73244465
ntof_hits_run_132_stat090_0007_224662.root	9607184
ntof_hits_run_132_stat090_0007_224663.root	62934728
ntof_hits_run_132_stat090_0008_224663.root	72384032
ntof_hits_run_132_stat090_0009_224663.root	72707642
ntof_hits_run_132_stat090_0010_224663.root	5219663
ntof_hits_run_135_stat090_0000_224664.root	28286165
ntof_hits_run_139_stat090_0000_224666.root	67691083
ntof_hits_run_139_stat090_0001_224666.root	73890673
ntof_hits_run_139_stat090_0002_224666.root	72617513
ntof_hits_run_139_stat090_0003_224666.root	40217207
ntof_hits_run_139_stat090_0003_224667.root	29875936
ntof_hits_run_139_stat090_0004_224667.root	73156761
ntof_hits_run_139_stat090_0005_224667.root	64350246
ntof_hits_run_139_stat090_0006_224667.root	62693694
ntof_hits_run_139_stat090_0007_224667.root	27121199
ntof_hits_run_139_stat090_0007_224668.root	36207050
ntof_hits_run_139_stat090_0008_224668.root	63852776
ntof_hits_run_139_stat090_0009_224668.root	63624598
ntof_hits_run_139_stat090_0010_224668.root	49081036
ntof_hits_run_141_stat090_0000_224669.root	66303968
ntof_hits_run_143_stat090_0000_224670.root	48002102
ntof_hits_run_143_stat090_0001_224670.root	12454873
ntof_hits_run_145_stat090_0000_224670.root	53846775
ntof_hits_run_145_stat090_0001_224670.root	60622060
ntof_hits_run_145_stat090_0002_224670.root	62435645
ntof_hits_run_147_stat090_0000_224671.root	69225571
ntof_hits_run_147_stat090_0001_224671.root	80365312
ntof_hits_run_147_stat090_0002_224671.root	86835770
ntof_hits_run_147_stat090_0003_224671.root	16153273
ntof_hits_run_147_stat090_0003_224672.root	74769886
ntof_hits_run_147_stat090_0004_224672.root	88795688
ntof_hits_run_147_stat090_0005_224672.root	83482292
ntof_hits_run_147_stat090_0006_224672.root	7646999
ntof_hits_run_147_stat090_0006_224673.root	75824537
